game_id,me_playing,my_board_nb_creatures,my_board_total_attack,my_board_total_health,my_class,my_hand,my_health,opponent_board_nb_creatures,opponent_board_total_attack,opponent_board_total_health,opponent_class,opponent_hand,opponent_health,result,turn_id,turns_to_end
1296,True,1,3.0,3.0,Mage,5,25,0,0.0,0.0,Hunter,4,26,0,7,9
1296,False,0,0.0,0.0,Mage,5,25,1,5.0,5.0,Hunter,4,23,0,8,8
1296,True,1,2.0,2.0,Mage,5,25,1,5.0,5.0,Hunter,4,22,0,9,7
1296,False,0,0.0,0.0,Mage,5,20,3,12.0,12.0,Hunter,3,20,0,10,6
1296,True,1,2.0,4.0,Mage,4,20,2,7.0,5.0,Hunter,3,20,0,11,5
1296,False,0,0.0,0.0,Mage,4,15,4,7.0,6.0,Hunter,2,20,0,12,4
1296,True,1,7.0,7.0,Mage,4,15,3,6.0,5.0,Hunter,2,20,0,13,3
1296,False,1,7.0,6.0,Mage,4,8,5,14.0,11.0,Hunter,1,20,0,14,2
1296,True,1,7.0,6.0,Mage,4,8,2,4.0,4.0,Hunter,1,13,0,15,1
1296,False,1,7.0,6.0,Mage,4,-1,2,4.0,4.0,Hunter,1,13,0,16,0
1228,True,2,2.0,3.0,Hunter,3,30,1,1.0,1.0,Hunter,5,29,0,1,11
1228,False,2,2.0,3.0,Hunter,3,29,2,2.0,3.0,Hunter,5,29,0,2,10
1228,True,1,1.0,1.0,Hunter,5,29,3,3.0,3.0,Hunter,5,27,0,3,9
1228,False,1,1.0,1.0,Hunter,5,22,4,7.0,5.0,Hunter,5,27,0,4,8
1228,True,3,5.0,4.0,Hunter,5,22,3,3.0,3.0,Hunter,5,24,0,5,7
1228,False,2,2.0,2.0,Hunter,5,16,3,6.0,4.0,Hunter,5,24,0,6,6
1228,True,1,3.0,5.0,Hunter,5,16,2,4.0,2.0,Hunter,5,24,0,7,5
1228,False,0,0.0,0.0,Hunter,5,15,1,1.0,1.0,Hunter,5,23,0,8,4
1228,True,1,2.0,4.0,Hunter,5,15,1,1.0,1.0,Hunter,5,21,0,9,3
1228,False,1,2.0,4.0,Hunter,5,6,3,7.0,4.0,Hunter,4,21,0,10,2
1228,True,3,11.0,7.0,Hunter,4,6,2,3.0,2.0,Hunter,4,21,0,11,1
1228,False,1,4.0,2.0,Hunter,4,-1,2,5.0,2.0,Hunter,1,21,0,12,0
36,True,0,0.0,0.0,Druid,4,30,1,3.0,2.0,Druid,4,30,0,1,9
36,False,0,0.0,0.0,Druid,4,26,2,6.0,4.0,Druid,4,30,0,2,8
36,True,1,2.0,3.0,Druid,4,26,2,6.0,4.0,Druid,4,29,0,3,7
36,False,0,0.0,0.0,Druid,4,23,2,5.0,4.0,Druid,4,29,0,4,6
36,True,1,4.0,4.0,Druid,5,23,2,5.0,4.0,Druid,4,29,0,5,5
36,False,0,0.0,0.0,Druid,5,22,2,5.0,4.0,Druid,4,26,0,6,4
36,True,1,2.0,2.0,Druid,5,20,1,3.0,3.0,Druid,4,26,0,7,3
36,False,1,2.0,2.0,Druid,5,16,2,8.0,7.0,Druid,4,26,0,8,2
36,True,3,9.0,9.0,Druid,5,16,2,4.0,6.0,Druid,4,26,0,9,1
36,False,3,9.0,9.0,Druid,5,-1,3,15.0,11.0,Druid,2,26,0,10,0
1146,False,1,2.0,4.0,Druid,3,30,1,1.0,1.0,Paladin,4,30,1,1,9
1146,True,1,2.0,3.0,Druid,3,30,0,0.0,0.0,Paladin,4,30,1,2,8
1146,False,1,2.0,3.0,Druid,3,30,1,2.0,2.0,Paladin,3,30,1,3,7
1146,True,2,4.0,6.0,Druid,3,29,1,2.0,2.0,Paladin,3,28,1,4,6
1146,False,2,4.0,6.0,Druid,3,27,2,3.0,3.0,Paladin,3,28,1,5,5
1146,True,2,4.0,3.0,Druid,3,26,0,0.0,0.0,Paladin,3,28,1,6,4
1146,False,2,4.0,3.0,Druid,3,26,2,2.0,3.0,Paladin,3,28,1,7,3
1146,True,5,13.0,5.0,Druid,3,26,1,1.0,2.0,Paladin,3,26,1,8,2
1146,False,4,6.0,4.0,Druid,3,26,3,8.0,8.0,Paladin,3,26,1,9,1
1146,True,7,26.0,10.0,Druid,2,24,4,13.0,11.0,Paladin,3,0,1,10,0
756,False,1,2.0,3.0,Priest,5,30,1,1.0,1.0,Paladin,5,30,1,1,25
756,True,2,3.0,5.0,Priest,4,30,0,0.0,0.0,Paladin,5,30,1,2,24
756,False,2,3.0,5.0,Priest,4,30,1,2.0,2.0,Paladin,5,30,1,3,23
756,True,3,4.0,5.0,Priest,6,30,0,0.0,0.0,Paladin,5,30,1,4,22
756,False,2,3.0,2.0,Priest,6,30,0,0.0,0.0,Paladin,6,30,1,5,21
756,True,3,5.0,7.0,Priest,6,30,0,0.0,0.0,Paladin,6,27,1,6,20
756,False,3,5.0,7.0,Priest,6,30,1,4.0,3.0,Paladin,6,27,1,7,19
756,True,2,4.0,3.0,Priest,7,30,0,0.0,0.0,Paladin,6,29,1,8,18
756,False,0,0.0,0.0,Priest,8,28,1,3.0,2.0,Paladin,5,29,1,9,17
756,True,1,3.0,5.0,Priest,8,28,0,0.0,0.0,Paladin,5,29,1,10,16
756,False,0,0.0,0.0,Priest,8,28,2,5.0,3.0,Paladin,3,27,1,11,15
756,True,2,4.0,5.0,Priest,7,30,2,5.0,3.0,Paladin,3,27,1,12,14
756,False,0,0.0,0.0,Priest,8,27,3,9.0,7.0,Paladin,3,27,1,13,13
756,True,0,0.0,0.0,Priest,8,28,0,0.0,0.0,Paladin,3,27,1,14,12
756,False,0,0.0,0.0,Priest,8,27,4,4.0,4.0,Paladin,3,27,1,15,11
756,True,1,5.0,6.0,Priest,7,27,0,0.0,0.0,Paladin,3,27,1,16,10
756,False,0,0.0,0.0,Priest,7,27,2,4.0,4.0,Paladin,2,30,1,17,9
756,True,2,8.0,11.0,Priest,6,27,2,4.0,4.0,Paladin,2,30,1,18,8
756,False,2,8.0,11.0,Priest,6,27,2,4.0,4.0,Paladin,3,30,1,19,7
756,True,2,8.0,11.0,Priest,7,27,1,3.0,3.0,Paladin,3,28,1,20,6
756,False,2,8.0,11.0,Priest,7,27,1,3.0,3.0,Paladin,4,28,1,21,5
756,True,2,8.0,11.0,Priest,8,30,1,3.0,3.0,Paladin,4,20,1,22,4
756,False,2,8.0,7.0,Priest,8,30,6,15.0,16.0,Paladin,3,18,1,23,3
756,True,3,7.0,13.0,Priest,6,30,1,2.0,1.0,Paladin,3,10,1,24,2
756,False,2,5.0,9.0,Priest,6,30,3,14.0,15.0,Paladin,2,8,1,25,1
756,True,2,5.0,9.0,Priest,6,30,3,14.0,15.0,Paladin,2,-1,1,26,0
1072,False,0,0.0,0.0,Warlock,6,29,0,0.0,0.0,Mage,5,30,1,1,16
1072,True,0,0.0,0.0,Warlock,8,27,0,0.0,0.0,Mage,5,30,1,2,15
1072,False,0,0.0,0.0,Warlock,8,27,0,0.0,0.0,Mage,5,30,1,3,14
1072,True,1,4.0,3.0,Warlock,7,27,0,0.0,0.0,Mage,5,30,1,4,13
1072,False,1,2.0,1.0,Warlock,7,27,0,0.0,0.0,Mage,5,30,1,5,12
1072,True,2,6.0,9.0,Warlock,7,27,0,0.0,0.0,Mage,5,30,1,6,11
1072,False,1,4.0,8.0,Warlock,7,27,0,0.0,0.0,Mage,5,30,1,7,10
1072,True,2,7.0,13.0,Warlock,7,27,0,0.0,0.0,Mage,5,30,1,8,9
1072,False,2,7.0,13.0,Warlock,7,26,0,0.0,0.0,Mage,6,30,1,9,8
1072,True,3,12.0,18.0,Warlock,7,26,0,0.0,0.0,Mage,6,25,1,10,7
1072,False,3,12.0,18.0,Warlock,7,25,1,0.0,7.0,Mage,5,25,1,11,6
1072,True,5,16.0,21.0,Warlock,8,23,1,0.0,7.0,Mage,5,25,1,12,5
1072,False,5,16.0,21.0,Warlock,8,22,2,0.0,14.0,Mage,4,25,1,13,4
1072,True,5,16.0,21.0,Warlock,9,23,1,0.0,7.0,Mage,4,25,1,14,3
1072,False,5,16.0,21.0,Warlock,9,23,2,8.0,15.0,Mage,4,25,1,15,2
1072,True,7,29.0,21.0,Warlock,5,12,2,8.0,9.0,Mage,4,2,1,16,1
1072,False,7,29.0,21.0,Warlock,5,12,2,8.0,9.0,Mage,5,2,1,17,0
1550,True,1,1.0,2.0,Paladin,4,30,1,2.0,3.0,Druid,5,30,0,1,14
1550,False,0,0.0,0.0,Paladin,4,30,2,4.0,6.0,Druid,4,30,0,2,13
1550,True,1,1.0,1.0,Paladin,5,30,2,4.0,6.0,Druid,4,30,0,3,12
1550,False,0,0.0,0.0,Paladin,5,28,3,6.0,7.0,Druid,4,30,0,4,11
1550,True,0,0.0,0.0,Paladin,5,28,1,2.0,2.0,Druid,4,28,0,5,10
1550,False,0,0.0,0.0,Paladin,5,28,2,6.0,5.0,Druid,4,28,0,6,9
1550,True,3,6.0,5.0,Paladin,3,28,2,6.0,5.0,Druid,4,27,0,7,8
1550,False,0,0.0,0.0,Paladin,3,23,1,4.0,3.0,Druid,3,27,0,8,7
1550,True,1,1.0,1.0,Paladin,3,21,1,1.0,3.0,Druid,3,27,0,9,6
1550,False,0,0.0,0.0,Paladin,3,21,2,6.0,7.0,Druid,3,27,0,10,5
1550,True,0,0.0,0.0,Paladin,3,17,0,0.0,0.0,Druid,3,22,0,11,4
1550,False,0,0.0,0.0,Paladin,3,17,3,9.0,9.0,Druid,3,22,0,12,3
1550,True,2,4.0,3.0,Paladin,3,17,3,9.0,9.0,Druid,3,21,0,13,2
1550,False,0,0.0,0.0,Paladin,3,8,3,12.0,12.0,Druid,4,21,0,14,1
1550,True,0,0.0,0.0,Paladin,4,8,3,12.0,12.0,Druid,4,21,0,15,0
1706,True,1,2.0,2.0,Paladin,3,30,1,1.0,2.0,Mage,3,30,1,1,8
1706,False,0,0.0,0.0,Paladin,3,30,1,1.0,2.0,Mage,3,30,1,2,7
1706,True,3,3.0,3.0,Paladin,3,29,1,1.0,2.0,Mage,3,30,1,3,6
1706,False,2,2.0,2.0,Paladin,3,29,2,5.0,5.0,Mage,4,30,1,4,5
1706,True,4,8.0,8.0,Paladin,2,28,1,4.0,4.0,Mage,4,25,1,5,4
1706,False,4,8.0,8.0,Paladin,2,24,3,9.0,11.0,Mage,3,25,1,6,3
1706,True,6,16.0,10.0,Paladin,1,24,1,3.0,4.0,Mage,3,22,1,7,2
1706,False,4,11.0,6.0,Paladin,1,23,2,8.0,6.0,Mage,2,22,1,8,1
1706,True,4,13.0,11.0,Paladin,1,23,1,3.0,3.0,Mage,2,22,1,9,0
1386,True,2,4.0,5.0,Mage,3,30,0,0.0,0.0,Warrior,6,29,1,1,14
1386,False,1,1.0,3.0,Mage,3,30,0,0.0,0.0,Warrior,5,29,1,2,13
1386,True,2,3.0,7.0,Mage,3,30,0,0.0,0.0,Warrior,5,29,1,3,12
1386,False,2,3.0,7.0,Mage,3,30,1,1.0,3.0,Warrior,5,29,1,4,11
1386,True,2,4.0,6.0,Mage,3,30,1,1.0,1.0,Warrior,6,26,1,5,10
1386,False,1,2.0,3.0,Mage,3,29,1,1.0,1.0,Warrior,6,24,1,6,9
1386,True,2,6.0,7.0,Mage,4,29,1,1.0,1.0,Warrior,6,22,1,7,8
1386,False,1,1.0,3.0,Mage,4,29,2,3.0,4.0,Warrior,6,19,1,8,7
1386,True,5,5.0,13.0,Mage,2,29,1,1.0,3.0,Warrior,6,19,1,9,6
1386,False,5,5.0,12.0,Mage,2,29,2,6.0,8.0,Warrior,6,19,1,10,5
1386,True,6,9.0,14.0,Mage,2,29,1,5.0,5.0,Warrior,6,19,1,11,4
1386,False,5,9.0,12.0,Mage,2,29,2,8.0,9.0,Warrior,6,15,1,12,3
1386,True,3,6.0,8.0,Mage,2,29,0,0.0,0.0,Warrior,6,15,1,13,2
1386,False,3,6.0,8.0,Mage,2,29,3,9.0,9.0,Warrior,5,15,1,14,1
1386,True,2,4.0,5.0,Mage,1,29,2,8.0,7.0,Warrior,5,-2,1,15,0
941,False,1,2.0,3.0,Shaman,4,30,1,3.0,2.0,Warlock,4,30,1,1,13
941,True,1,2.0,3.0,Shaman,4,30,0,0.0,0.0,Warlock,4,27,1,2,12
941,False,1,2.0,3.0,Shaman,4,30,3,3.0,3.0,Warlock,4,27,1,3,11
941,True,2,2.0,5.0,Shaman,5,30,2,2.0,2.0,Warlock,4,27,1,4,10
941,False,1,2.0,2.0,Shaman,5,29,3,8.0,6.0,Warlock,4,27,1,5,9
941,True,2,6.0,5.0,Shaman,3,25,1,1.0,1.0,Warlock,4,27,1,6,8
941,False,1,4.0,4.0,Shaman,3,25,2,6.0,4.0,Warlock,4,22,1,7,7
941,True,3,13.0,12.0,Shaman,3,25,1,3.0,2.0,Warlock,4,22,1,8,6
941,False,1,4.0,5.0,Shaman,3,25,3,10.0,7.0,Warlock,2,22,1,9,5
941,True,3,7.0,10.0,Shaman,2,25,0,0.0,0.0,Warlock,2,18,1,10,4
941,False,2,4.0,7.0,Shaman,2,25,1,1.0,1.0,Warlock,1,16,1,11,3
941,True,5,7.0,13.0,Shaman,2,25,1,1.0,1.0,Warlock,1,12,1,12,2
941,False,4,7.0,10.0,Shaman,2,25,4,12.0,12.0,Warlock,0,10,1,13,1
941,True,5,11.0,13.0,Shaman,2,25,4,12.0,12.0,Warlock,0,10,1,14,0
51,False,0,0.0,0.0,Druid,6,29,2,3.0,5.0,Mage,3,30,0,1,8
51,True,0,0.0,0.0,Druid,7,29,2,3.0,4.0,Mage,3,30,0,2,7
51,False,0,0.0,0.0,Druid,7,25,3,5.0,6.0,Mage,3,30,0,3,6
51,True,1,3.0,2.0,Druid,7,25,3,5.0,6.0,Mage,3,30,0,4,5
51,False,1,1.0,3.0,Druid,7,19,6,8.0,14.0,Mage,2,30,0,5,4
51,True,2,5.0,9.0,Druid,6,19,6,8.0,13.0,Mage,2,30,0,6,3
51,False,1,2.0,1.0,Druid,6,7,5,8.0,11.0,Mage,1,30,0,7,2
51,True,1,2.0,1.0,Druid,5,7,1,2.0,4.0,Mage,1,30,0,8,1
51,False,0,0.0,0.0,Druid,5,5,2,6.0,7.0,Mage,1,30,0,9,0
1684,True,1,1.0,2.0,Paladin,4,30,1,0.0,2.0,Warlock,4,30,1,1,14
1684,False,1,1.0,1.0,Paladin,4,30,2,3.0,3.0,Warlock,4,30,1,2,13
1684,True,3,5.0,4.0,Paladin,4,30,1,4.0,4.0,Warlock,4,30,1,3,12
1684,False,2,2.0,2.0,Paladin,4,30,2,6.0,5.0,Warlock,4,30,1,4,11
1684,True,3,5.0,4.0,Paladin,3,30,1,2.0,4.0,Warlock,4,29,1,5,10
1684,False,2,3.0,2.0,Paladin,3,30,5,6.0,6.0,Warlock,4,29,1,6,9
1684,True,2,4.0,2.0,Paladin,2,30,0,0.0,0.0,Warlock,4,25,1,7,8
1684,False,2,4.0,2.0,Paladin,2,30,2,5.0,6.0,Warlock,3,25,1,8,7
1684,True,5,7.0,6.0,Paladin,2,30,1,2.0,4.0,Warlock,3,19,1,9,6
1684,False,4,5.0,5.0,Paladin,2,30,5,9.0,8.0,Warlock,3,15,1,10,5
1684,True,6,9.0,7.0,Paladin,1,29,3,4.0,6.0,Warlock,3,11,1,11,4
1684,False,5,7.0,5.0,Paladin,1,17,3,8.0,9.0,Warlock,0,11,1,12,3
1684,True,5,6.0,5.0,Paladin,1,17,0,0.0,0.0,Warlock,0,3,1,13,2
1684,False,5,6.0,5.0,Paladin,1,17,3,3.0,7.0,Warlock,0,1,1,14,1
1684,True,5,6.0,5.0,Paladin,2,17,3,3.0,7.0,Warlock,0,1,1,15,0
1428,True,1,1.0,2.0,Mage,3,30,0,0.0,0.0,Druid,5,29,1,1,17
1428,False,0,0.0,0.0,Mage,3,30,0,0.0,0.0,Druid,5,29,1,2,16
1428,True,1,4.0,3.0,Mage,3,30,0,0.0,0.0,Druid,5,29,1,3,15
1428,False,1,4.0,3.0,Mage,3,30,3,4.0,5.0,Druid,4,29,1,4,14
1428,True,2,7.0,8.0,Mage,3,30,2,3.0,4.0,Druid,4,29,1,5,13
1428,False,1,3.0,6.0,Mage,3,26,2,4.0,4.0,Druid,3,26,1,6,12
1428,True,1,3.0,4.0,Mage,4,26,1,2.0,3.0,Druid,3,26,1,7,11
1428,False,1,3.0,4.0,Mage,4,24,1,2.0,3.0,Druid,6,26,1,8,10
1428,True,2,6.0,6.0,Mage,3,29,0,0.0,0.0,Druid,6,23,1,9,9
1428,False,2,6.0,6.0,Mage,3,29,3,6.0,9.0,Druid,5,23,1,10,8
1428,True,3,14.0,14.0,Mage,3,29,2,4.0,7.0,Druid,5,15,1,11,7
1428,False,1,3.0,5.0,Mage,3,29,2,4.0,4.0,Druid,6,15,1,12,6
1428,True,3,9.0,12.0,Mage,3,29,2,4.0,4.0,Druid,6,12,1,13,5
1428,False,2,7.0,9.0,Mage,3,29,2,10.0,12.0,Druid,5,12,1,14,4
1428,True,2,7.0,9.0,Mage,3,29,1,3.0,5.0,Druid,5,5,1,15,3
1428,False,1,4.0,4.0,Mage,3,29,4,11.0,12.0,Druid,3,5,1,16,2
1428,True,2,10.0,5.0,Mage,3,29,3,10.0,6.0,Druid,3,1,1,17,1
1428,False,2,10.0,5.0,Mage,3,29,3,10.0,6.0,Druid,4,1,1,18,0
2061,True,1,2.0,2.0,Hunter,4,30,1,2.0,2.0,Warlock,5,30,0,1,13
2061,False,1,2.0,2.0,Hunter,4,28,2,3.0,5.0,Warlock,5,30,0,2,12
2061,True,2,5.0,5.0,Hunter,4,28,1,2.0,2.0,Warlock,5,30,0,3,11
2061,False,2,5.0,7.0,Hunter,4,26,1,2.0,2.0,Warlock,7,28,0,4,10
2061,True,3,10.0,8.0,Hunter,4,26,0,0.0,0.0,Warlock,7,24,0,5,9
2061,False,1,0.0,2.0,Hunter,4,23,0,0.0,0.0,Warlock,7,21,0,6,8
2061,True,2,4.0,6.0,Hunter,5,23,0,0.0,0.0,Warlock,7,21,0,7,7
2061,False,2,4.0,6.0,Hunter,5,23,1,8.0,8.0,Warlock,7,21,0,8,6
2061,True,4,9.0,10.0,Hunter,4,23,1,8.0,8.0,Warlock,7,17,0,9,5
2061,False,3,9.0,8.0,Hunter,4,15,4,14.0,16.0,Warlock,6,17,0,10,4
2061,True,4,10.0,9.0,Hunter,3,15,1,8.0,6.0,Warlock,6,12,0,11,3
2061,False,4,10.0,9.0,Hunter,3,7,2,12.0,12.0,Warlock,6,30,0,12,2
2061,True,4,13.0,11.0,Hunter,3,15,2,12.0,9.0,Warlock,6,23,0,13,1
2061,False,3,9.0,7.0,Hunter,3,0,2,12.0,5.0,Warlock,5,24,0,14,0
344,True,1,2.0,3.0,Mage,4,30,1,1.0,3.0,Shaman,5,30,0,1,24
344,False,0,0.0,0.0,Mage,4,28,2,2.0,5.0,Shaman,4,30,0,2,23
344,True,1,1.0,3.0,Mage,4,28,2,2.0,5.0,Shaman,4,30,0,3,22
344,False,1,1.0,3.0,Mage,4,26,3,3.0,6.0,Shaman,5,30,0,4,21
344,True,2,4.0,9.0,Mage,4,26,3,3.0,5.0,Shaman,5,30,0,5,20
344,False,0,0.0,0.0,Mage,4,25,3,4.0,5.0,Shaman,3,30,0,6,19
344,True,1,2.0,3.0,Mage,4,25,2,3.0,4.0,Shaman,3,30,0,7,18
344,False,0,0.0,0.0,Mage,4,25,3,4.0,3.0,Shaman,4,30,0,8,17
344,True,1,2.0,6.0,Mage,4,25,2,1.0,2.0,Shaman,4,30,0,9,16
344,False,1,2.0,6.0,Mage,4,24,4,5.0,7.0,Shaman,4,30,0,10,15
344,True,2,6.0,10.0,Mage,4,24,2,4.0,5.0,Shaman,4,30,0,11,14
344,False,0,0.0,0.0,Mage,4,24,4,6.0,11.0,Shaman,4,30,0,12,13
344,True,1,3.0,3.0,Mage,3,24,4,6.0,11.0,Shaman,4,30,0,13,12
344,False,0,0.0,0.0,Mage,3,24,5,12.0,15.0,Shaman,4,30,0,14,11
344,True,0,0.0,0.0,Mage,3,24,5,10.0,13.0,Shaman,4,29,0,15,10
344,False,0,0.0,0.0,Mage,3,12,6,14.0,18.0,Shaman,4,29,0,16,9
344,True,0,0.0,0.0,Mage,3,12,1,4.0,1.0,Shaman,4,29,0,17,8
344,False,0,0.0,0.0,Mage,3,8,3,11.0,8.0,Shaman,4,29,0,18,7
344,True,1,3.0,2.0,Mage,2,8,1,3.0,3.0,Shaman,4,29,0,19,6
344,False,1,3.0,2.0,Mage,2,8,4,10.0,12.0,Shaman,4,29,0,20,5
344,True,1,3.0,2.0,Mage,2,7,0,0.0,0.0,Shaman,4,26,0,21,4
344,False,0,0.0,0.0,Mage,2,7,2,8.0,7.0,Shaman,2,23,0,22,3
344,True,2,5.0,7.0,Mage,0,7,2,4.0,4.0,Shaman,2,26,0,23,2
344,False,2,5.0,7.0,Mage,0,1,5,8.0,10.0,Shaman,1,26,0,24,1
344,True,2,5.0,7.0,Mage,1,1,5,8.0,10.0,Shaman,1,26,0,25,0
119,False,0,0.0,0.0,Hunter,5,30,0,0.0,0.0,Warrior,4,28,0,1,16
119,True,1,2.0,2.0,Hunter,5,30,0,0.0,0.0,Warrior,4,26,0,2,15
119,False,0,0.0,0.0,Hunter,5,30,0,0.0,0.0,Warrior,5,24,0,3,14
119,True,1,4.0,2.0,Hunter,5,30,0,0.0,0.0,Warrior,5,22,0,4,13
119,False,0,0.0,0.0,Hunter,5,30,0,0.0,0.0,Warrior,5,18,0,5,12
119,True,1,2.0,1.0,Hunter,4,30,0,0.0,0.0,Warrior,5,16,0,6,11
119,False,1,2.0,1.0,Hunter,4,30,1,3.0,5.0,Warrior,5,16,0,7,10
119,True,2,4.0,2.0,Hunter,3,30,1,3.0,5.0,Warrior,5,11,0,8,9
119,False,0,0.0,0.0,Hunter,3,30,0,0.0,0.0,Warrior,5,11,0,9,8
119,True,1,4.0,2.0,Hunter,3,30,0,0.0,0.0,Warrior,5,10,0,10,7
119,False,0,0.0,0.0,Hunter,3,30,1,5.0,5.0,Warrior,5,6,0,11,6
119,True,0,0.0,0.0,Hunter,4,30,1,5.0,5.0,Warrior,5,6,0,12,5
119,False,0,0.0,0.0,Hunter,4,25,2,13.0,11.0,Warrior,5,6,0,13,4
119,True,1,2.0,2.0,Hunter,3,25,2,13.0,11.0,Warrior,5,13,0,14,3
119,False,0,0.0,0.0,Hunter,3,17,3,14.0,11.0,Warrior,4,12,0,15,2
119,True,3,3.0,3.0,Hunter,2,16,2,13.0,9.0,Warrior,4,12,0,16,1
119,False,3,3.0,3.0,Hunter,2,16,2,13.0,9.0,Warrior,4,9,0,17,0
1473,False,0,0.0,0.0,Mage,5,30,0,0.0,0.0,Warrior,4,29,1,1,15
1473,True,1,5.0,5.0,Mage,5,30,0,0.0,0.0,Warrior,6,29,1,2,14
1473,False,0,0.0,0.0,Mage,5,30,0,0.0,0.0,Warrior,6,24,1,3,13
1473,True,0,0.0,0.0,Mage,6,30,0,0.0,0.0,Warrior,6,24,1,4,12
1473,False,0,0.0,0.0,Mage,6,30,0,0.0,0.0,Warrior,7,24,1,5,11
1473,True,2,5.0,6.0,Mage,3,30,0,0.0,0.0,Warrior,7,24,1,6,10
1473,False,2,5.0,3.0,Mage,3,30,1,1.0,4.0,Warrior,6,24,1,7,9
1473,True,2,5.0,3.0,Mage,3,30,0,0.0,0.0,Warrior,6,20,1,8,8
1473,False,1,3.0,2.0,Mage,3,30,1,2.0,2.0,Warrior,6,20,1,9,7
1473,True,2,7.0,6.0,Mage,3,30,0,0.0,0.0,Warrior,6,19,1,10,6
1473,False,1,3.0,2.0,Mage,3,30,0,0.0,0.0,Warrior,6,19,1,11,5
1473,True,4,7.0,10.0,Mage,4,30,0,0.0,0.0,Warrior,6,19,1,12,4
1473,False,3,3.0,6.0,Mage,4,30,2,6.0,5.0,Warrior,3,19,1,13,3
1473,True,6,11.0,17.0,Mage,1,30,2,7.0,3.0,Warrior,6,19,1,14,2
1473,False,4,10.0,13.0,Mage,1,30,2,3.0,6.0,Warrior,6,19,1,15,1
1473,True,6,12.0,17.0,Mage,0,30,2,3.0,6.0,Warrior,6,0,1,16,0
727,False,0,0.0,0.0,Priest,6,30,1,1.0,4.0,Priest,4,30,1,1,40
727,True,0,0.0,0.0,Priest,7,30,1,2.0,4.0,Priest,4,30,1,2,39
727,False,0,0.0,0.0,Priest,7,28,1,2.0,4.0,Priest,5,30,1,3,38
727,True,1,4.0,3.0,Priest,6,28,1,2.0,4.0,Priest,5,30,1,4,37
727,False,1,4.0,3.0,Priest,6,26,2,3.0,11.0,Priest,5,30,1,5,36
727,True,1,4.0,3.0,Priest,6,26,0,0.0,0.0,Priest,5,30,1,6,35
727,False,1,4.0,3.0,Priest,6,26,1,4.0,4.0,Priest,6,30,1,7,34
727,True,1,1.0,3.0,Priest,7,28,0,0.0,0.0,Priest,6,30,1,8,33
727,False,0,0.0,0.0,Priest,7,28,1,2.0,4.0,Priest,5,30,1,9,32
727,True,1,4.0,5.0,Priest,7,28,1,2.0,4.0,Priest,5,30,1,10,31
727,False,0,0.0,0.0,Priest,7,26,1,2.0,4.0,Priest,5,30,1,11,30
727,True,1,4.0,5.0,Priest,7,30,1,2.0,4.0,Priest,5,30,1,12,29
727,False,1,4.0,7.0,Priest,7,25,3,9.0,9.0,Priest,4,30,1,13,28
727,True,1,4.0,3.0,Priest,5,25,0,0.0,0.0,Priest,4,26,1,14,27
727,False,1,4.0,3.0,Priest,5,25,1,8.0,8.0,Priest,6,26,1,15,26
727,True,2,5.0,7.0,Priest,5,25,0,0.0,0.0,Priest,6,22,1,16,25
727,False,1,1.0,2.0,Priest,5,25,1,2.0,4.0,Priest,5,27,1,17,24
727,True,3,7.0,11.0,Priest,5,27,0,0.0,0.0,Priest,5,26,1,18,23
727,False,0,0.0,0.0,Priest,5,25,0,0.0,0.0,Priest,4,28,1,19,22
727,True,1,6.0,3.0,Priest,5,30,0,0.0,0.0,Priest,4,28,1,20,21
727,False,0,0.0,0.0,Priest,5,30,1,3.0,6.0,Priest,3,30,1,21,20
727,True,1,7.0,4.0,Priest,5,30,1,3.0,6.0,Priest,3,30,1,22,19
727,False,1,7.0,4.0,Priest,5,27,2,7.0,17.0,Priest,2,30,1,23,18
727,True,2,13.0,12.0,Priest,5,27,2,7.0,10.0,Priest,2,30,1,24,17
727,False,0,0.0,0.0,Priest,5,24,2,7.0,12.0,Priest,2,30,1,25,16
727,True,2,4.0,6.0,Priest,4,28,2,7.0,12.0,Priest,2,30,1,26,15
727,False,2,4.0,4.0,Priest,4,28,3,13.0,18.0,Priest,2,30,1,27,14
727,True,1,2.0,4.0,Priest,3,28,0,0.0,0.0,Priest,2,30,1,28,13
727,False,1,2.0,4.0,Priest,3,28,3,9.0,10.0,Priest,1,30,1,29,12
727,True,2,7.0,9.0,Priest,3,30,3,9.0,12.0,Priest,1,28,1,30,11
727,False,2,4.0,3.0,Priest,3,30,1,2.0,8.0,Priest,1,30,1,31,10
727,True,1,3.0,5.0,Priest,3,30,0,0.0,0.0,Priest,1,30,1,32,9
727,False,1,3.0,5.0,Priest,3,30,1,4.0,12.0,Priest,2,30,1,33,8
727,True,2,4.0,7.0,Priest,3,30,0,0.0,0.0,Priest,2,23,1,34,7
727,False,2,4.0,7.0,Priest,3,30,0,0.0,0.0,Priest,3,25,1,35,6
727,True,3,8.0,10.0,Priest,3,30,0,0.0,0.0,Priest,3,17,1,36,5
727,False,1,3.0,3.0,Priest,4,28,0,0.0,0.0,Priest,2,21,1,37,4
727,True,3,11.0,9.0,Priest,3,28,0,0.0,0.0,Priest,2,14,1,38,3
727,False,2,8.0,6.0,Priest,3,28,1,5.0,4.0,Priest,2,16,1,39,2
727,True,7,31.0,28.0,Priest,4,28,0,0.0,0.0,Priest,2,12,1,40,1
